date,al_lme_prices,"('FeatureName.EXCHANGE_CURRENCY', 'us_dollar_index')","('FeatureName.EXPORT_CURRENCY', 'canadian_dollar_spot')","('FeatureName.EXPORT_CURRENCY', 'euro_spot')","('FeatureName.EXPORT_CURRENCY', 'emirate_dirham_spot')","('FeatureName.EXPORT_CURRENCY', 'russian_ruble_spot')","('FeatureName.EXPORT_CURRENCY', 'indian_rupee_spot')","('FeatureName.EXPORT_CURRENCY', 'nor_krone_spot')","('FeatureName.EXPORT_CURRENCY', 'australian_dollar_spot')","('FeatureName.EXPORT_CURRENCY', 'malaysian_ringgit_spot')","('FeatureName.IMPORT_CURRENCY', 'euro_spot')","('FeatureName.IMPORT_CURRENCY', 'japanese_yen_spot')","('FeatureName.IMPORT_CURRENCY', 'mexican_peso_spot')","('FeatureName.IMPORT_CURRENCY', 'south_korean_won_spot')","('FeatureName.IMPORT_CURRENCY', 'china_yuan_spot')","('FeatureName.IMPORT_CURRENCY', 'uk_pound_spot')","('FeatureName.IMPORT_CURRENCY', 'indian_rupee_spot')","('FeatureName.INVENTORY_STOCK', 'al_lme_closing_stock')","('FeatureName.INVENTORY_STOCK', 'al_comex_stocks')","('FeatureName.INVENTORY_STOCK', 'al_shfe_stocks')","('FeatureName.INVENTORY', 'al_lme_cancelled_warrants')","('FeatureName.INVENTORY', 'al_lme_delivered_out')","('FeatureName.INVENTORY', 'al_lme_delivered_in')","('FeatureName.SENTIMENT', 'pct_change_indpro_us')","('FeatureName.SENTIMENT', 'vdax_index')","('FeatureName.SENTIMENT', 'vix')","('FeatureName.SENTIMENT', '10yr_tips')","('FeatureName.SENTIMENT', 'ftse_bric_50_index')","('FeatureName.SENTIMENT', 'msci_em_europe_index')","('FeatureName.SENTIMENT', 'msci_europe_index')","('FeatureName.SENTIMENT', 'us_treasuries_2y')","('FeatureName.SENTIMENT', 'us_treasuries_10y')","('FeatureName.SENTIMENT', 'spx_small_cap_index')","('FeatureName.SENTIMENT', 'spx_index')","('FeatureName.SENTIMENT', 'eurostoxx_banks_index')","('FeatureName.SENTIMENT', 'eurostoxx_50_index')","('FeatureName.SENTIMENT', 'bdi')","('FeatureName.SENTIMENT', 'china_300')","('FeatureName.SENTIMENT', 'china_gdp_agr')","('FeatureName.SENTIMENT', 'germany_gdp_agr')","('FeatureName.SENTIMENT', 'japan_gdp_agr')","('FeatureName.SENTIMENT', 'us_gdp_agr')","('FeatureName.SENTIMENT', 'china_caixin_pmi')","('FeatureName.SENTIMENT', 'germany_pmi')","('FeatureName.SENTIMENT', 'japan_pmi')","('FeatureName.SENTIMENT', 'us_pmi')"
2015-08-31,1587.75,95.824,1.3135,1.1211,3.6728,63.843,66.4023,8.2771,0.711,4.192,1.1211,121.22,16.7502,1181.82,6.376,1.5342,66.4023,,,,,,,-1.3,31.68,28.43,0.58,865.92,243.083,1564.404,0.74,2.21,674.86,1972.1847,142.85,3269.63,903.0,3366.5359,7.0,1.8,1.7,3.3,47.3,53.3,51.7,53.0
2015-09-01,1583.25,95.45,1.3259,1.1317,3.6727,66.1505,66.373,8.285,0.7014,4.164,1.1317,119.36,16.9642,1179.05,6.363,1.5302,66.373,,,,,,,-1.3,35.34,31.4,0.6,841.5,235.969,1528.101,0.7,2.17,656.27,1913.8527,138.68,3188.73,911.0,3362.0827,7.0,1.8,1.7,3.3,47.3,53.3,51.7,53.0
2015-09-02,1579.0,95.828,1.3263,1.1226,3.6726,66.955,66.1918,8.2397,0.7036,4.207,1.1226,120.32,16.8212,1183.08,6.3544,1.5299,66.1918,,,,,,,-1.3,33.61,26.09,0.64,835.68,235.056,1528.042,0.72,2.2,665.34,1948.8626,139.21,3198.86,906.0,3365.8318,7.0,1.8,1.7,3.3,47.3,53.3,51.7,53.0
2015-09-03,1609.75,96.405,1.3174,1.1121,3.6726,66.44,66.0904,8.2773,0.7015,4.235,1.1121,120.06,16.8,1190.04,6.3549,1.5255,66.0904,,,,,,,-1.3,29.38,25.61,0.64,841.58,239.338,1545.594,0.71,2.18,666.77,1951.1278,141.73,3270.09,891.0,3365.8318,7.0,1.8,1.7,3.3,47.3,53.3,51.7,53.0
2015-09-04,1587.25,96.229,1.3281,1.1146,3.6724,68.462,66.6752,8.3008,0.6905,4.256,1.1146,118.99,16.9436,1200.33,6.3549,1.5168,66.6752,,,,,,,-1.3,35.6,27.8,0.62,825.19,232.163,1508.509,0.71,2.13,660.68,1921.2244,137.0,3180.25,875.0,3365.8318,7.0,1.8,1.7,3.3,47.3,53.3,51.7,53.0
2015-09-07,1580.25,96.229,1.3306,1.1167,3.6728,69.096,66.8755,8.3108,0.6923,4.3275,1.1167,119.27,16.9855,1202.4,6.3644,1.5269,66.8755,,,,,,,-1.3,35.73,27.8,0.62,817.02,227.652,1521.677,0.71,2.13,660.68,1921.2244,137.25,3197.97,876.0,3250.485,7.0,1.8,1.7,3.3,47.3,53.3,51.7,53.0
2015-09-08,1608.75,95.985,1.3204,1.1199,3.6726,68.014,66.2836,8.2343,0.7014,4.3382,1.1199,119.78,16.8238,1193.96,6.3657,1.5395,66.2836,,,,,,,-1.3,31.53,24.9,0.67,839.83,232.011,1543.349,0.74,2.2,674.34,1969.4145,139.22,3233.84,873.0,3334.0233,7.0,1.8,1.7,3.3,47.3,53.3,51.7,53.0
2015-09-09,1607.75,96.012,1.3255,1.1204,3.6724,68.442,66.6089,8.2109,0.7014,4.323,1.1204,120.48,16.8205,1190.51,6.3768,1.5363,66.6089,,,,,,,-1.3,30.74,26.23,0.65,863.77,232.832,1561.645,0.75,2.21,667.68,1942.0378,140.97,3269.98,855.0,3399.3054,7.0,1.8,1.7,3.3,47.3,53.3,51.7,53.0
2015-09-10,1617.75,95.456,1.3253,1.1276,3.6724,67.632,66.289,8.1759,0.7067,4.3378,1.1276,120.59,16.7738,1181.93,6.377,1.5443,66.289,,,,,,,-1.3,33.52,24.37,0.64,846.67,233.513,1549.51,0.75,2.23,668.41,1952.2868,138.96,3221.14,830.0,3357.561,7.0,1.8,1.7,3.3,47.3,53.3,51.7,53.0
2015-09-11,1620.75,95.194,1.326,1.1339,3.6726,67.775,66.231,8.1498,0.7087,4.3146,1.1339,120.55,16.8305,1181.69,6.3735,1.5427,66.231,,,,,,,-1.3,32.43,23.2,0.61,842.98,232.651,1542.623,0.71,2.2,670.37,1961.0457,137.47,3187.94,818.0,3347.1878,7.0,1.8,1.7,3.3,47.3,53.3,51.7,53.0
2015-09-14,1602.75,95.246,1.3261,1.1318,3.6724,67.6816,66.251,8.1873,0.7135,4.3096,1.1318,120.22,16.7515,1181.83,6.3664,1.5424,66.251,,,,,,,-1.3,35.37,24.25,0.62,849.58,235.488,1534.198,0.73,2.18,667.97,1953.0261,136.14,3175.62,805.0,3281.1317,7.0,1.8,1.7,3.3,47.3,53.3,51.7,53.0
2015-09-15,1595.25,95.611,1.3246,1.1266,3.6726,66.8165,66.437,8.1927,0.7141,4.3042,1.1266,120.42,16.6859,1178.13,6.3685,1.5341,66.437,,,,,,,-1.3,34.41,22.54,0.72,850.06,236.761,1544.402,0.82,2.28,675.5,1978.0867,137.91,3207.6,802.0,3152.2319,7.0,1.8,1.7,3.3,47.3,53.3,51.7,53.0
2015-09-16,1611.5,95.42,1.3168,1.1289,3.6726,65.489,66.2085,8.1469,0.7195,4.3042,1.1289,120.55,16.5464,1169.22,6.3694,1.5492,66.2085,,,,,,,-1.3,38.56,21.35,0.73,871.31,242.24,1571.518,0.82,2.3,681.85,1995.3107,138.38,3251.79,814.0,3309.2484,7.0,1.8,1.7,3.3,47.3,53.3,51.7,53.0
2015-09-17,1622.25,94.55,1.3181,1.1435,3.672,65.4,66.0612,8.0826,0.7169,4.25,1.1435,119.98,16.5902,1165.89,6.3645,1.5587,66.0612,,,,,,,-1.3,38.56,21.14,0.63,868.93,242.315,1571.188,0.7,2.21,682.98,1990.2043,139.75,3255.79,883.0,3236.9986,7.0,1.8,1.7,3.3,47.3,53.3,51.7,53.0
2015-09-18,1615.75,94.863,1.3223,1.1305,3.6722,66.4,65.8582,8.1566,0.7187,4.206,1.1305,119.98,16.6485,1172.04,6.3628,1.5531,65.8582,,,,,,,-1.3,38.56,22.28,0.58,862.56,242.147,1550.143,0.69,2.13,671.34,1958.0328,134.77,3157.3,960.0,3251.2732,7.0,1.8,1.7,3.3,47.3,53.3,51.7,53.0
2015-09-21,1607.25,95.894,1.3254,1.1186,3.6721,66.029,65.6812,8.2198,0.7129,4.265,1.1186,120.53,16.6602,1177.45,6.3676,1.5505,65.6812,,,,,,,-1.3,26.43,20.14,0.66,856.15,238.042,1538.194,0.72,2.2,674.03,1966.9703,135.86,3184.72,978.0,3308.2467,7.0,1.8,1.7,3.3,47.3,53.3,51.7,53.0
2015-09-22,1577.0,96.283,1.3268,1.1118,3.6722,65.975,65.8995,8.2865,0.7088,4.294,1.1118,120.12,16.8871,1184.56,6.375,1.5362,65.8995,,,,,,,-1.3,31.06,22.44,0.63,848.85,232.061,1481.319,0.69,2.14,664.56,1942.7441,131.57,3076.05,923.0,3339.03,7.0,1.8,1.7,3.3,47.3,53.3,51.7,53.0
2015-09-23,1564.75,96.068,1.3317,1.1185,3.6721,66.555,66.1742,8.2835,0.6999,4.345,1.1185,120.28,17.113,1193.94,6.3836,1.5243,66.1742,,,,,,,-1.3,30.58,22.13,0.64,832.52,231.78,1484.095,0.7,2.16,663.72,1938.7593,129.83,3079.99,917.0,3263.0275,7.0,1.8,1.7,3.3,47.3,53.3,51.7,53.0
2015-09-24,1569.0,96.69,1.3299,1.1229,3.6722,66.133,66.0998,8.446,0.7023,4.345,1.1229,120.06,16.8681,1190.14,6.3818,1.524,66.0998,,,,,,,-1.3,32.87,23.47,0.64,827.45,228.299,1470.867,0.67,2.13,663.23,1932.2412,128.19,3019.34,922.0,3284.9991,7.0,1.8,1.7,3.3,47.3,53.3,51.7,53.0
2015-09-25,1556.5,96.269,1.3335,1.1194,3.6722,65.495,66.1598,8.5087,0.7019,4.385,1.1194,120.55,16.965,1192.07,6.3737,1.5181,66.1598,,,,,,,-1.3,29.57,23.62,0.71,833.45,230.543,1497.575,0.7,2.17,662.87,1931.3399,131.84,3113.16,943.0,3231.9514,7.0,1.8,1.7,3.3,47.3,53.3,51.7,53.0
2015-09-28,1537.0,96.034,1.3398,1.1243,3.6728,66.215,66.2573,8.5228,0.6989,4.425,1.1243,119.91,17.0688,1195.04,6.3685,1.5171,66.2573,,,,,,,-1.3,32.88,27.63,0.71,826.18,225.346,1468.15,0.67,2.1,644.88,1881.769,128.04,3039.44,943.0,3242.7524,7.0,1.8,1.7,3.3,47.3,53.3,51.7,53.0
2015-09-29,1551.0,95.855,1.3419,1.1245,3.6728,66.2,65.8273,8.4713,0.6982,4.456,1.1245,119.71,17.0233,1195.02,6.3621,1.5147,65.8273,,,,,,,-1.3,33.73,26.83,0.66,813.7,226.701,1460.393,0.64,2.05,641.76,1884.0852,128.63,3029.86,926.0,3178.8544,7.0,1.8,1.7,3.3,47.3,53.3,51.7,53.0
2015-09-30,1566.75,96.35,1.3312,1.1176,3.6724,65.3218,65.5067,8.5135,0.7017,4.394,1.1176,119.84,16.9173,1184.44,6.3556,1.5127,65.5067,,,,,,,-1.9,31.64,24.5,0.65,830.15,230.016,1490.225,0.64,2.06,650.19,1920.0266,131.34,3100.67,900.0,3202.9475,6.9,1.7,2.0,2.4,47.2,52.3,51.0,53.1
2015-10-01,1554.5,96.185,1.3265,1.1194,3.6728,65.523,65.6208,8.4302,0.7026,4.404,1.1194,119.92,16.9158,1177.71,6.3559,1.5128,65.6208,,,,,,,-1.9,32.11,22.55,0.59,829.3,230.981,1489.068,0.64,2.05,647.03,1923.8201,130.82,3069.05,888.0,3202.9475,6.9,1.7,2.0,2.4,47.2,52.3,51.0,53.1
2015-10-02,1546.0,95.83,1.3147,1.1209,3.6726,66.1055,65.3544,8.3778,0.7046,4.41,1.1209,119.89,16.7574,1172.1,6.3559,1.5181,65.3544,,,,,,,-1.9,30.84,20.94,0.51,848.4,231.487,1505.954,0.58,1.99,654.67,1951.3598,131.39,3088.18,889.0,3202.9475,6.9,1.7,2.0,2.4,47.2,52.3,51.0,53.1
2015-10-05,1551.5,96.106,1.3084,1.1185,3.6724,64.4793,65.1237,8.4036,0.7081,4.38,1.1185,120.45,16.7939,1160.01,6.3559,1.5143,65.1237,,,,,,,-1.9,28.37,19.54,0.56,870.86,240.139,1543.669,0.61,2.07,672.36,1987.0541,136.09,3190.39,881.0,3202.9475,6.9,1.7,2.0,2.4,47.2,52.3,51.0,53.1
2015-10-06,1539.5,95.455,1.3032,1.1268,3.6727,63.2793,65.1187,8.268,0.7163,4.372,1.1268,120.23,16.649,1160.58,6.3559,1.5221,65.1187,,,,,,,-1.9,25.27,19.4,0.53,871.63,242.327,1560.649,0.61,2.05,668.9,1979.915,137.57,3220.09,869.0,3202.9475,6.9,1.7,2.0,2.4,47.2,52.3,51.0,53.1
2015-10-07,1561.0,95.497,1.3055,1.1235,3.6728,61.833,64.8967,8.2072,0.7204,4.215,1.1235,120.0,16.6504,1157.81,6.3559,1.5314,64.8967,,,,,,,-1.9,26.2,18.4,0.53,898.95,248.057,1561.048,0.65,2.08,679.69,1995.8265,138.47,3226.4,841.0,3202.9475,6.9,1.7,2.0,2.4,47.2,52.3,51.0,53.1
2015-10-08,1544.25,95.318,1.3015,1.1278,3.6729,61.35,64.8087,8.1396,0.7257,4.233,1.1278,119.91,16.4573,1151.98,6.3529,1.5344,64.8087,,,,,,,-1.9,22.32,17.42,0.54,895.97,248.14,1569.737,0.65,2.12,687.57,2013.4309,137.8,3224.96,817.0,3296.482,6.9,1.7,2.0,2.4,47.2,52.3,51.0,53.1
2015-10-09,1597.25,94.813,1.2941,1.1354,3.6729,61.8043,64.7698,8.077,0.7331,4.135,1.1354,120.25,16.429,1147.05,6.345,1.5303,64.7698,,,,,,,-1.9,19.78,17.08,0.58,907.39,252.943,1586.802,0.65,2.12,687.76,2014.8926,139.38,3250.31,809.0,3340.1159,6.9,1.7,2.0,2.4,47.2,52.3,51.0,53.1
2015-10-12,1576.5,94.841,1.2994,1.1355,3.6728,61.645,64.785,8.0898,0.7359,4.136,1.1355,120.02,16.4575,1143.16,6.321,1.5344,64.785,,,,,,,-1.9,22.27,16.17,0.58,908.72,252.138,1584.911,0.65,2.12,689.04,2017.4562,138.17,3247.33,809.0,3447.6934,6.9,1.7,2.0,2.4,47.2,52.3,51.0,53.1
2015-10-13,1575.25,94.759,1.3038,1.1376,3.6727,62.98,65.0883,8.1537,0.7242,4.177,1.1376,119.73,16.6458,1149.29,6.3417,1.5245,65.0883,,,,,,,-1.9,24.22,17.67,0.54,893.75,248.973,1570.258,0.64,2.06,680.32,2003.6903,136.43,3221.28,804.0,3445.0431,6.9,1.7,2.0,2.4,47.2,52.3,51.0,53.1
2015-10-14,1572.5,93.931,1.2936,1.1473,3.6724,62.681,64.7258,8.0707,0.7296,4.177,1.1473,118.82,16.4719,1136.01,6.3462,1.5473,64.7258,,,,,,,-1.9,29.11,18.03,0.5,888.66,249.48,1566.975,0.57,1.99,672.8,1994.2424,135.41,3191.57,787.0,3406.1116,6.9,1.7,2.0,2.4,47.2,52.3,51.0,53.1
2015-10-15,1551.5,94.371,1.2862,1.1382,3.6729,61.392,64.7688,8.0968,0.7326,4.12,1.1382,118.87,16.388,1122.04,6.3459,1.5452,64.7688,,,,,,,-1.9,29.11,16.05,0.54,905.73,253.325,1582.666,0.61,2.04,685.68,2023.8618,136.97,3238.81,766.0,3486.815,6.9,1.7,2.0,2.4,47.2,52.3,51.0,53.1
2015-10-16,1548.25,94.54,1.2908,1.1346,3.6724,61.0525,64.6931,8.1097,0.7257,4.17,1.1346,119.42,16.4248,1130.44,6.3523,1.5434,64.6931,,,,,,,-1.9,29.11,15.05,0.56,910.43,252.54,1590.904,0.61,2.04,685.92,2033.1104,139.15,3264.93,754.0,3534.0653,6.9,1.7,2.0,2.4,47.2,52.3,51.0,53.1
2015-10-19,1521.5,94.928,1.3017,1.1324,3.6727,62.3725,64.9091,8.1298,0.7249,4.205,1.1324,119.48,16.4872,1131.06,6.3591,1.5461,64.9091,,,,,,,-1.9,22.27,14.98,0.59,909.72,251.648,1585.648,0.61,2.04,687.28,2033.6644,139.44,3272.04,747.0,3534.1821,6.9,1.7,2.0,2.4,47.2,52.3,51.0,53.1
2015-10-20,1513.25,94.913,1.2976,1.1344,3.6726,61.8825,65.0141,8.1169,0.7258,4.26,1.1344,119.82,16.5579,1130.49,6.348,1.544,65.0141,,,,,,,-1.9,21.54,15.75,0.6,907.82,251.371,1582.772,0.66,2.08,688.53,2030.7672,138.11,3255.72,762.0,3577.7027,6.9,1.7,2.0,2.4,47.2,52.3,51.0,53.1
2015-10-21,1476.25,95.035,1.3137,1.1336,3.6727,62.5225,65.1357,8.1867,0.7208,4.275,1.1336,119.93,16.6541,1139.07,6.3487,1.5416,65.1357,,,,,,,-1.9,21.22,16.7,0.59,901.94,247.061,1584.179,0.64,2.04,678.03,2018.941,138.24,3272.23,780.0,3473.2544,6.9,1.7,2.0,2.4,47.2,52.3,51.0,53.1
2015-10-22,1452.25,96.378,1.3087,1.1106,3.6727,62.35,64.85,8.2923,0.7204,4.28,1.1106,120.66,16.4763,1129.36,6.3577,1.5392,64.85,,,,,,,-1.9,20.07,14.45,0.57,902.39,248.381,1589.478,0.61,2.04,684.0,2052.5088,140.24,3353.11,786.0,3524.5339,6.9,1.7,2.0,2.4,47.2,52.3,51.0,53.1
2015-10-23,1459.75,97.127,1.3161,1.1014,3.6724,62.17,64.8825,8.3788,0.7212,4.222,1.1014,121.45,16.5922,1135.01,6.3488,1.5313,64.8825,,,,,,,-1.9,20.26,14.46,0.58,912.9,249.714,1602.091,0.66,2.09,690.75,2075.1513,141.12,3425.81,774.0,3571.2411,6.9,1.7,2.0,2.4,47.2,52.3,51.0,53.1
2015-10-26,1442.25,96.861,1.315,1.1056,3.6726,62.965,64.9105,8.3249,0.7246,4.222,1.1056,121.07,16.5309,1128.63,6.3517,1.5349,64.9105,,,,,,,-1.9,21.72,15.29,0.58,908.68,248.137,1598.18,0.66,2.07,688.1,2071.1815,140.81,3414.6,759.0,3589.2611,6.9,1.7,2.0,2.4,47.2,52.3,51.0,53.1
2015-10-27,1441.5,96.906,1.3264,1.1048,3.6726,65.43,65.102,8.448,0.7188,4.26,1.1048,120.45,16.5375,1135.14,6.3517,1.5295,65.102,,,,,,,-1.9,21.19,15.43,0.57,904.87,245.165,1581.27,0.65,2.05,679.83,2065.8923,139.54,3381.01,739.0,3592.8794,6.9,1.7,2.0,2.4,47.2,52.3,51.0,53.1
2015-10-28,1451.0,97.782,1.319,1.092,3.6724,63.8825,64.9436,8.5704,0.7115,4.265,1.092,121.06,16.6345,1145.03,6.3588,1.526,64.9436,,,,,,,-1.9,21.39,14.33,0.63,899.37,246.937,1600.561,0.73,2.1,698.55,2090.3539,141.04,3421.09,736.0,3524.9199,6.9,1.7,2.0,2.4,47.2,52.3,51.0,53.1
2015-10-29,1439.75,97.282,1.317,1.0976,3.6724,64.2651,65.439,8.5616,0.7066,4.2935,1.0976,121.12,16.6303,1141.19,6.3552,1.5307,65.439,,,,,,,-1.9,21.41,14.61,0.67,889.13,240.275,1584.344,0.75,2.19,691.7,2089.4074,137.92,3413.39,728.0,3533.3065,6.9,1.7,2.0,2.4,47.2,52.3,51.0,53.1
2015-10-30,1447.25,96.946,1.3076,1.1005,3.6724,64.0,65.4128,8.482,0.7137,4.292,1.1005,120.61,16.492,1140.16,6.318,1.5428,65.4128,,,,,,,-1.9,20.21,15.07,0.63,883.34,241.965,1595.403,0.75,2.16,689.36,2079.3598,137.66,3418.23,721.0,3534.0788,6.9,1.7,2.0,2.4,47.2,52.3,51.0,53.1
2015-11-02,1462.5,96.928,1.3091,1.1013,3.6722,63.6216,65.5515,8.4866,0.7143,4.297,1.1013,120.75,16.4372,1137.38,6.3371,1.5415,65.5515,,,,,,,-2.3,20.57,14.15,0.65,882.03,245.348,1599.013,0.77,2.2,702.01,2104.049,138.67,3434.5,706.0,3475.9623,6.9,1.7,2.0,2.4,48.3,52.1,52.4,54.1
2015-11-03,1471.75,97.158,1.3058,1.0966,3.6726,62.535,65.5592,8.4953,0.7185,4.281,1.0966,121.05,16.3967,1128.91,6.3357,1.5418,65.5592,,,,,,,-2.3,19.1,14.54,0.65,896.28,246.656,1594.415,0.8,2.23,705.39,2109.7875,138.24,3442.68,680.0,3465.4927,6.9,1.7,2.0,2.4,48.3,52.1,52.4,54.1
2015-11-04,1477.75,97.95,1.3145,1.0862,3.6724,63.14,65.5992,8.6454,0.7146,4.263,1.0862,121.53,16.5345,1134.25,6.3357,1.5382,65.5992,,,,,,,-2.3,19.88,15.51,0.68,908.63,246.579,1589.58,0.84,2.25,703.21,2102.3137,138.33,3439.16,657.0,3628.5377,6.9,1.7,2.0,2.4,48.3,52.1,52.4,54.1
2015-11-05,1495.0,97.936,1.3165,1.0881,3.6726,63.26,65.85,8.5456,0.714,4.292,1.0881,121.74,16.6031,1136.91,6.3459,1.5205,65.85,,,,,,,-2.3,19.92,15.05,0.71,905.83,244.974,1582.808,0.85,2.26,705.01,2099.9291,137.24,3447.49,640.0,3705.9697,6.9,1.7,2.0,2.4,48.3,52.1,52.4,54.1
2015-11-06,1508.75,99.168,1.3306,1.0738,3.6725,64.235,66.13,8.6628,0.7046,4.307,1.0738,123.13,16.7951,1151.78,6.3528,1.5047,66.13,,,,,,,-2.3,18.72,14.33,0.75,895.85,238.198,1569.161,0.9,2.34,708.39,2099.2035,141.01,3468.21,631.0,3793.3739,6.9,1.7,2.0,2.4,48.3,52.1,52.4,54.1
2015-11-09,1498.75,98.979,1.3283,1.0749,3.6726,64.5577,66.465,8.6645,0.7043,4.3675,1.0749,123.17,16.7705,1157.79,6.3619,1.5114,66.465,,,,,,,-2.3,20.99,16.52,0.76,885.75,237.237,1552.474,0.89,2.36,697.86,2078.58,138.98,3418.36,628.0,3840.3547,6.9,1.7,2.0,2.4,48.3,52.1,52.4,54.1
2015-11-10,1496.25,99.293,1.3274,1.0723,3.6721,64.4,66.19,8.6206,0.7029,4.3675,1.0723,123.12,16.7533,1157.93,6.3603,1.5116,66.19,,,,,,,-2.3,21.19,15.29,0.77,875.97,234.767,1546.289,0.87,2.32,699.56,2081.7172,138.84,3425.4,622.0,3833.2379,6.9,1.7,2.0,2.4,48.3,52.1,52.4,54.1
2015-11-11,1508.5,99.013,1.3259,1.0743,3.6724,65.295,66.055,8.5985,0.7058,4.36,1.0743,122.82,16.7294,1154.23,6.3672,1.5207,66.055,,,,,,,-2.3,20.43,16.06,0.77,875.5,235.019,1561.12,0.87,2.32,693.99,2075.0032,139.53,3448.42,599.0,3833.6457,6.9,1.7,2.0,2.4,48.3,52.1,52.4,54.1
2015-11-12,1481.0,98.649,1.329,1.0817,3.6726,66.5975,66.04,8.6777,0.7125,4.36,1.0817,122.59,16.7323,1158.28,6.369,1.523,66.04,,,,,,,-2.3,22.63,18.37,0.78,883.77,232.243,1539.097,0.89,2.32,681.01,2045.9656,136.02,3387.7,579.0,3795.3241,6.9,1.7,2.0,2.4,48.3,52.1,52.4,54.1
2015-11-13,1478.75,98.998,1.3322,1.0777,3.6725,66.825,66.0487,8.6743,0.7129,4.37,1.0777,122.62,16.6802,1169.73,6.3735,1.5231,66.0487,,,,,,,-2.3,23.01,20.08,0.76,865.36,227.38,1522.947,0.86,2.28,675.85,2023.0394,135.44,3360.65,560.0,3746.2422,6.9,1.7,2.0,2.4,48.3,52.1,52.4,54.1
2015-11-16,1451.0,99.442,1.3328,1.0684,3.6721,65.308,65.8756,8.693,0.7094,4.381,1.0684,123.15,16.7681,1168.64,6.37,1.5198,65.8756,,,,,,,-2.3,26.22,18.16,0.76,860.27,228.422,1525.205,0.88,2.27,683.88,2053.185,134.7,3362.23,550.0,3764.1262,6.9,1.7,2.0,2.4,48.3,52.1,52.4,54.1
2015-11-17,1457.25,99.631,1.3317,1.0641,3.6726,65.0525,65.9708,8.6838,0.7109,4.391,1.0641,123.43,16.719,1168.77,6.3771,1.5212,65.9708,,,,,,,-2.3,22.49,18.84,0.72,870.97,234.034,1553.99,0.86,2.25,682.46,2050.4359,137.18,3451.94,537.0,3758.3869,6.9,1.7,2.0,2.4,48.3,52.1,52.4,54.1
2015-11-18,1455.75,99.652,1.3297,1.0658,3.6723,64.81,66.0226,8.6683,0.711,4.388,1.0658,123.61,16.7366,1165.45,6.3834,1.5236,66.0226,,,,,,,-2.3,23.62,16.85,0.71,873.47,234.637,1551.785,0.9,2.27,692.62,2083.581,136.56,3431.92,519.0,3715.5796,6.9,1.7,2.0,2.4,48.3,52.1,52.4,54.1
2015-11-19,1453.25,98.989,1.328,1.0732,3.6726,64.48,66.0799,8.5974,0.7192,4.341,1.0732,122.85,16.616,1154.66,6.3825,1.5289,66.0799,,,,,,,-2.3,23.62,16.99,0.71,884.3,238.333,1571.671,0.91,2.24,690.22,2081.2377,138.05,3448.93,504.0,3774.9692,6.9,1.7,2.0,2.4,48.3,52.1,52.4,54.1
2015-11-20,1436.0,99.565,1.3341,1.0643,3.6724,64.6,66.0479,8.6304,0.7238,4.283,1.0643,122.89,16.5305,1153.62,6.3835,1.5189,66.0479,,,,,,,-2.3,23.62,15.47,0.66,893.1,240.38,1565.311,0.93,2.26,695.89,2089.1662,136.21,3452.45,498.0,3774.3833,6.9,1.7,2.0,2.4,48.3,52.1,52.4,54.1
2015-11-23,1425.5,99.803,1.3363,1.0634,3.6724,65.815,66.3855,8.6514,0.7193,4.301,1.0634,122.82,16.5388,1157.86,6.389,1.5122,66.3855,,,,,,,-2.3,23.3,15.62,0.64,889.61,239.288,1551.903,0.94,2.25,698.36,2086.59,136.69,3445.26,516.0,3753.3351,6.9,1.7,2.0,2.4,48.3,52.1,52.4,54.1
2015-11-24,1436.5,99.527,1.3301,1.064,3.6726,65.445,66.2522,8.6438,0.7253,4.242,1.064,122.51,16.5333,1145.72,6.3883,1.5083,66.2522,,,,,,,-2.3,25.24,15.93,0.62,884.26,235.55,1536.491,0.93,2.24,703.05,2089.1399,135.82,3409.6,528.0,3753.8887,6.9,1.7,2.0,2.4,48.3,52.1,52.4,54.1
2015-11-25,1450.25,99.795,1.3284,1.0626,3.6727,65.575,66.358,8.6398,0.7249,4.212,1.0626,122.7,16.4974,1143.21,6.3877,1.5126,66.358,,,,,,,-2.3,24.43,15.19,0.62,878.48,234.165,1551.986,0.93,2.23,707.25,2088.8726,136.01,3462.06,546.0,3781.6069,6.9,1.7,2.0,2.4,48.3,52.1,52.4,54.1
2015-11-26,1494.0,99.795,1.3291,1.0609,3.6724,65.837,66.56,8.6571,0.7224,4.217,1.0609,122.6,16.5621,1147.88,6.3895,1.51,66.56,,,,,,,-2.3,23.97,15.19,0.62,877.47,233.01,1569.132,0.93,2.23,707.25,2088.8726,137.53,3498.62,562.0,3759.4286,6.9,1.7,2.0,2.4,48.3,52.1,52.4,54.1
2015-11-27,1450.0,100.02,1.337,1.059,3.6727,66.355,66.8975,8.704,0.7192,4.255,1.059,122.82,16.6202,1155.83,6.3945,1.5035,66.8975,,,,,,,-2.3,23.83,15.12,0.62,863.41,229.596,1562.112,0.92,2.22,709.5,2090.1068,137.33,3488.99,581.0,3556.9924,6.9,1.7,2.0,2.4,48.3,52.1,52.4,54.1
2015-11-30,1437.25,100.17,1.3362,1.0563,3.6726,66.3,66.4524,8.6952,0.7226,4.256,1.0563,123.08,16.5715,1159.61,6.3981,1.5054,66.4524,,,,,,,-3.7,25.42,16.13,0.62,859.15,226.76,1563.655,0.94,2.21,706.75,2080.4068,138.01,3506.45,584.0,3566.4122,6.9,1.7,2.0,2.4,48.6,52.9,52.6,52.8
